,index,district_1,district_2,stn,ta_max,ta_min,ta_max_min,rn_day,ws_max,ws_ins_max,ws_mean,ws_min,hm_max,hm_mean,hm_min,date,month_x,year_x,num,year_y,tm,fire_type_1,fire_type_2,ignition_factor_category_1,ignition_factor_category_2,casualties,dead,injury,property_damage,location_category_1,location_category_2,location_category_3,month_y,ym,hour,season
523772,527705,강원특별자치도,태백시,216,27.2,17.0,10.2,0.0,3.6,6.6,1.3,0.0,98.7,76.0,56.9,2020-07-21,7,2020,,,,,,,,,,,,,,,,,,
523773,527706,강원특별자치도,태백시,216,24.4,16.4,8.0,0.0,3.1,4.7,1.0,0.0,99.0,88.3,73.2,2020-07-22,7,2020,,,,,,,,,,,,,,,,,,
523774,527707,강원특별자치도,태백시,216,19.4,15.3,4.1,49.6,4.7,11.0,1.2,0.1,99.0,95.4,88.2,2020-07-23,7,2020,,,,,,,,,,,,,,,,,,
523775,527708,강원특별자치도,태백시,216,19.7,15.4,4.3,51.5,4.7,10.6,2.1,0.4,99.0,98.6,96.4,2020-07-24,7,2020,,,,,,,,,,,,,,,,,,
523776,527709,강원특별자치도,태백시,216,19.9,17.3,2.6,33.3,4.1,9.0,2.1,0.0,99.0,98.7,97.2,2020-07-25,7,2020,,,,,,,,,,,,,,,,,,
523777,527710,강원특별자치도,태백시,216,22.2,17.6,4.6,9.0,3.3,4.9,0.8,0.0,99.0,96.1,83.2,2020-07-26,7,2020,,,,,,,,,,,,,,,,,,
523778,527711,강원특별자치도,태백시,216,21.7,17.8,3.9,2.6,2.7,4.5,0.9,0.0,99.0,97.7,86.8,2020-07-27,7,2020,,,,,,,,,,,,,,,,,,
523779,527712,강원특별자치도,태백시,216,20.8,17.6,3.2,18.0,1.9,4.6,0.5,0.0,99.0,97.7,92.4,2020-07-28,7,2020,,,,,,,,,,,,,,,,,,
523780,527713,강원특별자치도,태백시,216,24.7,17.5,7.2,32.3,3.5,5.4,0.9,0.0,99.0,96.0,76.9,2020-07-29,7,2020,,,,,,,,,,,,,,,,,,
523781,527714,강원특별자치도,태백시,216,25.5,19.7,5.8,9.1,5.1,8.1,1.4,0.1,99.0,88.5,67.9,2020-07-30,7,2020,,,,,,,,,,,,,,,,,,
523782,527715,강원특별자치도,태백시,216,29.1,18.9,10.2,0.0,3.7,6.0,1.3,0.3,87.3,71.1,46.5,2020-07-31,7,2020,,,,,,,,,,,,,,,,,,
523783,527716,강원특별자치도,태백시,216,26.6,19.4,7.2,9.6,3.8,6.5,1.2,0.1,99.0,82.8,64.4,2020-08-01,8,2020,,,,,,,,,,,,,,,,,,
523784,527717,강원특별자치도,태백시,216,26.2,19.9,6.3,60.7,4.3,7.6,1.6,0.3,99.0,90.0,71.3,2020-08-02,8,2020,,,,,,,,,,,,,,,,,,
523785,527718,강원특별자치도,태백시,216,25.0,21.2,3.8,0.7,4.8,11.0,2.3,0.5,88.0,80.8,73.9,2020-08-03,8,2020,,,,,,,,,,,,,,,,,,
523786,527719,강원특별자치도,태백시,216,29.1,20.7,8.4,41.2,4.7,9.3,2.0,0.4,99.0,81.2,63.3,2020-08-04,8,2020,,,,,,,,,,,,,,,,,,
523787,527720,강원특별자치도,태백시,216,25.2,20.7,4.5,11.7,2.8,6.2,1.2,0.0,99.0,92.9,74.5,2020-08-05,8,2020,,,,,,,,,,,,,,,,,,
523788,527721,강원특별자치도,태백시,216,25.7,18.9,6.8,32.2,8.6,18.1,3.0,0.3,99.0,89.5,78.9,2020-08-06,8,2020,,,,,,,,,,,,,,,,,,
523789,527722,강원특별자치도,태백시,216,22.8,18.8,4.0,6.4,3.0,5.0,0.8,0.1,99.0,90.3,74.2,2020-08-07,8,2020,,,,,,,,,,,,,,,,,,
523790,527723,강원특별자치도,태백시,216,20.2,18.5,1.7,14.9,2.5,4.4,0.5,0.0,99.0,98.9,97.3,2020-08-08,8,2020,,,,,,,,,,,,,,,,,,
523791,527724,강원특별자치도,태백시,216,26.6,19.8,6.8,7.0,6.9,14.7,2.8,0.4,99.0,82.9,69.1,2020-08-09,8,2020,,,,,,,,,,,,,,,,,,
523792,527725,강원특별자치도,태백시,216,25.7,21.4,4.3,43.9,5.3,13.8,1.6,0.1,99.0,92.6,76.0,2020-08-10,8,2020,,,,,,,,,,,,,,,,,,
523793,527726,강원특별자치도,태백시,216,25.1,21.2,3.9,23.8,6.8,12.8,2.0,0.6,99.0,86.6,73.2,2020-08-11,8,2020,,,,,,,,,,,,,,,,,,
523794,527727,강원특별자치도,태백시,216,28.9,21.9,7.0,0.0,3.1,7.2,1.4,0.1,88.6,76.0,59.2,2020-08-12,8,2020,,,,,,,,,,,,,,,,,,
523795,527728,강원특별자치도,태백시,216,29.5,22.2,7.3,0.0,4.1,7.7,1.8,0.2,91.4,73.9,58.8,2020-08-13,8,2020,,,,,,,,,,,,,,,,,,
523796,527729,강원특별자치도,태백시,216,28.8,24.5,4.3,0.0,5.3,11.9,2.6,1.0,74.5,70.0,62.9,2020-08-14,8,2020,,,,,,,,,,,,,,,,,,
523797,527730,강원특별자치도,태백시,216,28.1,22.9,5.2,4.3,4.2,12.2,1.6,0.1,94.6,79.6,67.5,2020-08-15,8,2020,,,,,,,,,,,,,,,,,,
523798,527731,강원특별자치도,태백시,216,28.0,22.6,5.4,0.0,4.7,9.2,2.0,0.1,91.3,73.3,62.8,2020-08-16,8,2020,,,,,,,,,,,,,,,,,,
523799,527732,강원특별자치도,태백시,216,32.0,20.8,11.2,0.0,4.2,7.4,1.5,0.1,97.8,72.4,53.1,2020-08-17,8,2020,,,,,,,,,,,,,,,,,,
523800,527733,강원특별자치도,태백시,216,32.4,18.5,13.9,0.0,2.9,9.0,0.7,0.0,99.0,76.5,42.2,2020-08-18,8,2020,,,,,,,,,,,,,,,,,,
523801,527734,강원특별자치도,태백시,216,32.8,18.7,14.1,0.0,4.3,8.6,1.7,0.3,98.3,61.6,37.5,2020-08-19,8,2020,,,,,,,,,,,,,,,,,,
523802,527735,강원특별자치도,태백시,216,31.7,17.0,14.7,0.0,4.9,6.5,1.4,0.1,99.0,79.1,42.1,2020-08-20,8,2020,,,,,,,,,,,,,,,,,,
523803,527736,강원특별자치도,태백시,216,28.4,19.0,9.4,0.0,5.1,7.0,1.6,0.3,99.0,92.5,69.8,2020-08-21,8,2020,,,,,,,,,,,,,,,,,,
523804,527737,강원특별자치도,태백시,216,27.7,19.1,8.6,14.3,3.4,5.1,1.0,0.1,98.6,88.0,66.1,2020-08-22,8,2020,,,,,,,,,,,,,,,,,,
523805,527738,강원특별자치도,태백시,216,26.9,17.3,9.6,3.5,2.7,5.2,0.8,0.1,99.0,82.5,55.4,2020-08-23,8,2020,,,,,,,,,,,,,,,,,,
523806,527739,강원특별자치도,태백시,216,28.4,15.3,13.1,0.0,3.4,6.7,1.0,0.1,99.0,80.6,55.3,2020-08-24,8,2020,,,,,,,,,,,,,,,,,,
523807,527740,강원특별자치도,태백시,216,31.4,20.1,11.3,0.0,4.6,7.7,1.3,0.1,98.6,75.5,43.7,2020-08-25,8,2020,,,,,,,,,,,,,,,,,,
523808,527741,강원특별자치도,태백시,216,26.7,19.5,7.2,4.0,3.8,7.4,1.3,0.0,99.0,86.6,72.4,2020-08-26,8,2020,,,,,,,,,,,,,,,,,,
523809,527742,강원특별자치도,태백시,216,27.7,21.9,5.8,2.8,5.8,11.4,2.7,0.1,99.0,84.5,69.3,2020-08-27,8,2020,,,,,,,,,,,,,,,,,,
523810,527743,강원특별자치도,태백시,216,30.7,22.4,8.3,0.7,3.8,5.1,1.4,0.1,95.3,82.1,54.6,2020-08-28,8,2020,,,,,,,,,,,,,,,,,,
523811,527744,강원특별자치도,태백시,216,28.5,21.7,6.8,8.1,3.0,5.0,1.0,0.0,99.0,86.8,63.8,2020-08-29,8,2020,,,,,,,,,,,,,,,,,,
523812,527745,강원특별자치도,태백시,216,25.2,19.7,5.5,2.1,5.1,7.0,1.3,0.0,99.0,96.7,85.2,2020-08-30,8,2020,,,,,,,,,,,,,,,,,,
523813,527746,강원특별자치도,태백시,216,21.2,17.7,3.5,1.6,2.7,6.2,1.4,0.0,99.0,95.8,88.9,2020-08-31,8,2020,,,,,,,,,,,,,,,,,,
523814,527747,강원특별자치도,태백시,216,27.3,16.9,10.4,0.0,4.2,6.2,1.3,0.0,99.0,87.5,64.6,2020-09-01,9,2020,,,,,,,,,,,,,,,,,,
523815,527748,강원특별자치도,태백시,216,23.1,20.4,2.7,89.2,5.6,10.5,1.2,0.0,99.0,98.5,94.8,2020-09-02,9,2020,,,,,,,,,,,,,,,,,,
523816,527749,강원특별자치도,태백시,216,23.0,18.0,5.0,112.0,8.2,18.8,4.7,2.6,97.5,77.9,56.7,2020-09-03,9,2020,,,,,,,,,,,,,,,,,,
523817,527750,강원특별자치도,태백시,216,24.1,14.1,10.0,0.0,5.6,12.1,2.4,0.1,97.4,64.7,41.9,2020-09-04,9,2020,,,,,,,,,,,,,,,,,,
523818,527751,강원특별자치도,태백시,216,21.2,13.5,7.7,0.8,1.9,3.3,0.5,0.0,98.9,87.2,61.1,2020-09-05,9,2020,,,,,,,,,,,,,,,,,,
523819,527752,강원특별자치도,태백시,216,15.8,13.0,2.8,22.2,6.9,13.2,1.8,0.1,99.0,94.5,82.4,2020-09-06,9,2020,,,,,,,,,,,,,,,,,,
523820,527753,강원특별자치도,태백시,216,21.7,13.3,8.4,158.5,8.1,19.5,4.4,1.9,99.0,93.4,78.8,2020-09-07,9,2020,,,,,,,,,,,,,,,,,,
523821,527754,강원특별자치도,태백시,216,22.1,15.9,6.2,0.0,7.4,16.8,3.6,0.5,86.0,69.4,57.3,2020-09-08,9,2020,,,,,,,,,,,,,,,,,,
523822,527755,강원특별자치도,태백시,216,23.1,15.6,7.5,0.1,3.7,8.3,2.0,0.5,91.3,70.8,57.0,2020-09-09,9,2020,,,,,,,,,,,,,,,,,,
523823,527756,강원특별자치도,태백시,216,23.0,13.8,9.2,0.0,4.5,6.9,1.2,0.2,95.7,75.1,51.0,2020-09-10,9,2020,,,,,,,,,,,,,,,,,,
523824,527757,강원특별자치도,태백시,216,19.5,13.8,5.7,2.1,4.6,9.2,1.6,0.0,98.6,88.5,75.1,2020-09-11,9,2020,,,,,,,,,,,,,,,,,,
523825,527758,강원특별자치도,태백시,216,15.8,13.8,2.0,38.4,5.6,11.9,3.7,2.4,99.0,95.3,91.1,2020-09-12,9,2020,,,,,,,,,,,,,,,,,,
523826,527759,강원특별자치도,태백시,216,18.7,12.6,6.1,0.9,4.1,6.4,2.1,0.2,99.0,94.3,78.8,2020-09-13,9,2020,,,,,,,,,,,,,,,,,,
523827,527760,강원특별자치도,태백시,216,22.7,12.2,10.5,0.0,3.9,8.4,1.0,0.1,99.0,80.6,51.0,2020-09-14,9,2020,,,,,,,,,,,,,,,,,,
523828,527761,강원특별자치도,태백시,216,23.5,12.1,11.4,0.0,3.1,5.4,0.8,0.0,99.0,85.7,53.6,2020-09-15,9,2020,,,,,,,,,,,,,,,,,,
523829,527762,강원특별자치도,태백시,216,23.5,15.1,8.4,1.5,4.2,7.0,1.4,0.0,99.0,88.5,53.0,2020-09-16,9,2020,,,,,,,,,,,,,,,,,,
523830,527763,강원특별자치도,태백시,216,19.2,14.3,4.9,0.0,3.4,5.5,0.9,0.1,99.0,83.3,59.6,2020-09-17,9,2020,,,,,,,,,,,,,,,,,,
523831,527764,강원특별자치도,태백시,216,19.6,12.9,6.7,0.0,3.2,7.6,1.2,0.1,79.6,61.5,45.6,2020-09-18,9,2020,,,,,,,,,,,,,,,,,,
523832,527765,강원특별자치도,태백시,216,20.1,11.1,9.0,0.0,3.7,9.5,1.3,0.2,84.9,68.6,47.9,2020-09-19,9,2020,,,,,,,,,,,,,,,,,,
523833,527766,강원특별자치도,태백시,216,20.4,7.8,12.6,0.0,3.0,7.2,1.2,0.2,95.2,59.9,31.8,2020-09-20,9,2020,,,,,,,,,,,,,,,,,,
523834,527767,강원특별자치도,태백시,216,18.6,5.9,12.7,0.0,3.3,5.3,1.0,0.0,98.9,78.6,43.5,2020-09-21,9,2020,27548.0,2020.0,2020-09-21 22:32:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,9.0,2020-09,22.0,fall
523835,527768,강원특별자치도,태백시,216,16.7,8.1,8.6,0.0,4.3,7.4,1.5,0.0,98.2,86.6,70.1,2020-09-22,9,2020,,,,,,,,,,,,,,,,,,
523836,527769,강원특별자치도,태백시,216,15.4,11.3,4.1,1.8,3.9,9.1,1.9,0.6,97.4,89.9,77.3,2020-09-23,9,2020,,,,,,,,,,,,,,,,,,
523837,527770,강원특별자치도,태백시,216,15.4,12.4,3.0,6.0,3.9,11.2,2.1,0.5,99.0,94.1,88.8,2020-09-24,9,2020,,,,,,,,,,,,,,,,,,
523838,527771,강원특별자치도,태백시,216,15.5,12.6,2.9,38.6,5.9,12.5,3.0,0.8,99.0,92.4,83.8,2020-09-25,9,2020,,,,,,,,,,,,,,,,,,
523839,527772,강원특별자치도,태백시,216,15.7,12.5,3.2,21.0,5.0,10.6,2.9,1.6,97.5,89.5,78.2,2020-09-26,9,2020,,,,,,,,,,,,,,,,,,
523840,527773,강원특별자치도,태백시,216,16.6,8.1,8.5,1.3,4.4,6.9,1.8,0.1,99.0,86.5,60.5,2020-09-27,9,2020,,,,,,,,,,,,,,,,,,
523841,527774,강원특별자치도,태백시,216,21.1,5.0,16.1,0.0,2.9,4.5,0.8,0.1,99.0,80.8,34.3,2020-09-28,9,2020,,,,,,,,,,,,,,,,,,
523842,527775,강원특별자치도,태백시,216,21.6,6.9,14.7,0.0,3.5,5.9,0.6,0.0,99.0,80.3,42.5,2020-09-29,9,2020,,,,,,,,,,,,,,,,,,
523843,527776,강원특별자치도,태백시,216,19.1,8.6,10.5,0.0,4.2,6.4,1.2,0.0,99.0,82.2,54.4,2020-09-30,9,2020,,,,,,,,,,,,,,,,,,
523844,527777,강원특별자치도,태백시,216,18.2,11.3,6.9,0.0,3.4,5.7,1.2,0.0,99.0,90.4,72.7,2020-10-01,10,2020,,,,,,,,,,,,,,,,,,
523845,527778,강원특별자치도,태백시,216,21.1,12.6,8.5,0.0,4.7,8.2,1.8,0.4,95.7,73.4,54.0,2020-10-02,10,2020,,,,,,,,,,,,,,,,,,
523846,527779,강원특별자치도,태백시,216,18.9,12.3,6.6,1.4,4.0,6.3,1.0,0.2,98.8,88.6,72.4,2020-10-03,10,2020,,,,,,,,,,,,,,,,,,
523847,527780,강원특별자치도,태백시,216,19.1,10.6,8.5,0.0,5.5,10.3,1.9,0.1,93.7,68.4,40.0,2020-10-04,10,2020,,,,,,,,,,,,,,,,,,
523848,527781,강원특별자치도,태백시,216,15.2,4.9,10.3,0.0,3.4,11.1,1.4,0.1,77.4,53.0,34.5,2020-10-05,10,2020,,,,,,,,,,,,,,,,,,
523849,527782,강원특별자치도,태백시,216,17.3,2.2,15.1,0.0,4.6,6.8,1.0,0.0,96.5,72.6,19.8,2020-10-06,10,2020,,,,,,,,,,,,,,,,,,
523850,527783,강원특별자치도,태백시,216,11.7,4.1,7.6,0.0,3.4,6.4,0.9,0.2,95.7,88.3,66.5,2020-10-07,10,2020,,,,,,,,,,,,,,,,,,
523851,527784,강원특별자치도,태백시,216,14.9,9.3,5.6,0.0,6.4,10.5,2.7,0.1,96.7,77.6,51.8,2020-10-08,10,2020,,,,,,,,,,,,,,,,,,
523852,527785,강원특별자치도,태백시,216,14.5,10.5,4.0,0.0,4.6,9.4,2.9,1.7,86.6,77.9,65.1,2020-10-09,10,2020,,,,,,,,,,,,,,,,,,
523853,527786,강원특별자치도,태백시,216,14.8,10.1,4.7,0.0,5.3,7.1,2.0,0.3,90.6,83.8,66.2,2020-10-10,10,2020,,,,,,,,,,,,,,,,,,
523854,527787,강원특별자치도,태백시,216,18.1,5.7,12.4,0.0,3.1,4.9,0.7,0.1,98.5,85.0,55.5,2020-10-11,10,2020,29453.0,2020.0,2020-10-11 14:40:00,기타(쓰레기 화재등),,부주의,불씨/불꽃/화원방치,0.0,0.0,0.0,55000.0,기타,야외,기타야외,10.0,2020-10,14.0,fall
523855,527788,강원특별자치도,태백시,216,19.2,8.7,10.5,0.0,4.5,7.9,0.8,0.1,98.0,78.3,44.1,2020-10-12,10,2020,,,,,,,,,,,,,,,,,,
523856,527789,강원특별자치도,태백시,216,16.1,5.0,11.1,0.0,4.9,7.6,1.4,0.1,99.0,83.8,39.5,2020-10-13,10,2020,,,,,,,,,,,,,,,,,,
523857,527790,강원특별자치도,태백시,216,14.6,4.0,10.6,0.1,2.8,6.1,0.9,0.2,97.7,65.8,37.6,2020-10-14,10,2020,,,,,,,,,,,,,,,,,,
523858,527791,강원특별자치도,태백시,216,14.6,2.2,12.4,0.0,3.2,5.6,0.9,0.0,96.3,79.7,54.1,2020-10-15,10,2020,,,,,,,,,,,,,,,,,,
523859,527792,강원특별자치도,태백시,216,15.0,1.6,13.4,0.0,3.1,4.3,0.8,0.0,96.2,66.8,29.1,2020-10-16,10,2020,,,,,,,,,,,,,,,,,,
523860,527793,강원특별자치도,태백시,216,16.5,3.4,13.1,0.0,3.2,5.2,0.9,0.1,95.4,74.4,30.8,2020-10-17,10,2020,,,,,,,,,,,,,,,,,,
523861,527794,강원특별자치도,태백시,216,18.2,0.4,17.8,0.0,2.7,5.2,0.5,0.0,95.4,66.9,16.6,2020-10-18,10,2020,,,,,,,,,,,,,,,,,,
523862,527795,강원특별자치도,태백시,216,18.2,2.0,16.2,0.0,4.0,6.8,0.8,0.0,97.0,77.4,32.7,2020-10-19,10,2020,,,,,,,,,,,,,,,,,,
523863,527796,강원특별자치도,태백시,216,18.2,1.8,16.4,0.0,3.8,5.8,0.6,0.0,97.6,76.3,33.6,2020-10-20,10,2020,,,,,,,,,,,,,,,,,,
523864,527797,강원특별자치도,태백시,216,14.8,2.2,12.6,0.0,3.8,6.5,1.0,0.0,97.4,76.7,55.7,2020-10-21,10,2020,,,,,,,,,,,,,,,,,,
523865,527798,강원특별자치도,태백시,216,16.7,5.3,11.4,0.0,3.4,9.0,0.8,0.0,96.8,72.6,47.7,2020-10-22,10,2020,,,,,,,,,,,,,,,,,,
523866,527799,강원특별자치도,태백시,216,11.9,2.4,9.5,0.0,3.9,7.9,1.5,0.5,67.3,47.0,24.3,2020-10-23,10,2020,,,,,,,,,,,,,,,,,,
523867,527800,강원특별자치도,태백시,216,11.2,-0.3,11.5,0.0,4.5,8.5,1.6,0.6,68.1,41.5,21.7,2020-10-24,10,2020,,,,,,,,,,,,,,,,,,
523868,527801,강원특별자치도,태백시,216,16.0,4.6,11.4,0.0,4.1,9.1,1.5,0.4,62.1,37.7,21.8,2020-10-25,10,2020,,,,,,,,,,,,,,,,,,
523869,527802,강원특별자치도,태백시,216,18.3,-0.3,18.6,0.0,4.2,5.9,0.9,0.0,90.3,64.3,22.9,2020-10-26,10,2020,,,,,,,,,,,,,,,,,,
523870,527803,강원특별자치도,태백시,216,19.6,1.1,18.5,0.0,3.6,6.2,0.7,0.0,96.4,69.9,23.4,2020-10-27,10,2020,,,,,,,,,,,,,,,,,,
523871,527804,강원특별자치도,태백시,216,16.9,3.2,13.7,0.0,4.2,7.3,1.1,0.1,81.4,55.5,24.7,2020-10-28,10,2020,,,,,,,,,,,,,,,,,,
523872,527805,강원특별자치도,태백시,216,15.0,-0.9,15.9,0.0,4.2,6.9,1.0,0.0,85.0,64.3,30.7,2020-10-29,10,2020,,,,,,,,,,,,,,,,,,
523873,527806,강원특별자치도,태백시,216,12.0,0.6,11.4,0.0,4.8,7.6,1.4,0.0,88.2,77.7,57.3,2020-10-30,10,2020,,,,,,,,,,,,,,,,,,
523874,527807,강원특별자치도,태백시,216,14.4,0.8,13.6,0.0,3.3,6.7,1.2,0.0,99.0,71.3,39.3,2020-10-31,10,2020,,,,,,,,,,,,,,,,,,
523875,527808,강원특별자치도,태백시,216,11.6,8.9,2.7,0.0,4.6,10.4,1.8,0.5,85.1,71.7,63.9,2020-11-01,11,2020,,,,,,,,,,,,,,,,,,
523876,527809,강원특별자치도,태백시,216,13.0,1.3,11.7,0.0,2.5,7.6,0.8,0.1,71.9,46.2,20.5,2020-11-02,11,2020,,,,,,,,,,,,,,,,,,
523877,527810,강원특별자치도,태백시,216,5.9,-0.6,6.5,0.0,4.3,14.0,1.8,0.4,80.6,40.1,20.1,2020-11-03,11,2020,,,,,,,,,,,,,,,,,,
523878,527811,강원특별자치도,태백시,216,8.1,-2.8,10.9,0.0,2.8,7.4,1.1,0.3,43.6,26.3,12.4,2020-11-04,11,2020,,,,,,,,,,,,,,,,,,
523879,527812,강원특별자치도,태백시,216,15.7,-1.4,17.1,0.0,3.3,6.1,0.9,0.1,72.7,39.4,19.1,2020-11-05,11,2020,,,,,,,,,,,,,,,,,,
523880,527813,강원특별자치도,태백시,216,16.5,8.7,7.8,0.0,4.4,10.4,1.6,0.1,72.5,42.5,11.8,2020-11-06,11,2020,,,,,,,,,,,,,,,,,,
523881,527814,강원특별자치도,태백시,216,16.1,8.8,7.3,0.0,5.1,12.0,2.1,0.5,72.8,51.1,28.0,2020-11-07,11,2020,,,,,,,,,,,,,,,,,,
523882,527815,강원특별자치도,태백시,216,12.4,1.2,11.2,0.0,4.3,10.9,1.4,0.3,65.0,34.3,9.7,2020-11-08,11,2020,,,,,,,,,,,,,,,,,,
523883,527816,강원특별자치도,태백시,216,7.2,-1.7,8.9,0.0,3.6,7.3,1.2,0.2,61.4,34.9,15.6,2020-11-09,11,2020,,,,,,,,,,,,,,,,,,
523884,527817,강원특별자치도,태백시,216,9.5,-2.0,11.5,0.0,3.2,7.0,0.8,0.1,74.4,46.5,18.3,2020-11-10,11,2020,,,,,,,,,,,,,,,,,,
523885,527818,강원특별자치도,태백시,216,13.7,-2.7,16.4,0.0,3.0,5.0,0.6,0.0,73.4,52.1,20.6,2020-11-11,11,2020,,,,,,,,,,,,,,,,,,
523886,527819,강원특별자치도,태백시,216,16.5,-2.0,18.5,0.0,3.6,6.2,0.7,0.0,81.8,52.8,19.3,2020-11-12,11,2020,,,,,,,,,,,,,,,,,,
523887,527820,강원특별자치도,태백시,216,15.4,4.0,11.4,0.0,3.9,5.8,1.1,0.2,86.5,52.8,31.3,2020-11-13,11,2020,,,,,,,,,,,,,,,,,,
523888,527821,강원특별자치도,태백시,216,14.4,0.3,14.1,0.0,3.4,5.3,0.7,0.0,96.8,77.0,45.3,2020-11-14,11,2020,,,,,,,,,,,,,,,,,,
523889,527822,강원특별자치도,태백시,216,15.0,0.0,15.0,0.0,3.1,6.8,0.9,0.1,96.8,70.7,44.3,2020-11-15,11,2020,,,,,,,,,,,,,,,,,,
523890,527823,강원특별자치도,태백시,216,15.0,2.5,12.5,0.0,5.3,9.3,1.4,0.2,93.1,65.6,42.3,2020-11-16,11,2020,,,,,,,,,,,,,,,,,,
523891,527824,강원특별자치도,태백시,216,17.4,8.7,8.7,0.5,5.2,7.6,1.7,0.2,95.1,82.0,53.1,2020-11-17,11,2020,,,,,,,,,,,,,,,,,,
523892,527825,강원특별자치도,태백시,216,17.5,12.0,5.5,0.4,5.8,11.2,3.1,0.9,97.7,77.9,62.0,2020-11-18,11,2020,,,,,,,,,,,,,,,,,,
523893,527826,강원특별자치도,태백시,216,18.7,7.4,11.3,31.5,8.9,17.5,4.8,2.1,89.7,78.7,66.9,2020-11-19,11,2020,,,,,,,,,,,,,,,,,,
523894,527827,강원특별자치도,태백시,216,7.3,-1.3,8.6,0.0,7.9,13.2,2.0,0.2,85.4,70.7,57.8,2020-11-20,11,2020,,,,,,,,,,,,,,,,,,
523895,527828,강원특별자치도,태백시,216,7.9,-2.6,10.5,0.0,4.3,7.0,1.0,0.2,92.9,78.8,63.7,2020-11-21,11,2020,,,,,,,,,,,,,,,,,,
523896,527829,강원특별자치도,태백시,216,6.8,2.0,4.8,0.6,3.7,7.4,1.6,0.4,89.9,77.0,64.8,2020-11-22,11,2020,33983.0,2020.0,2020-11-22 06:47:00,기타(쓰레기 화재등),,부주의,불씨/불꽃/화원방치,0.0,0.0,0.0,303.0,기타,야외,기타야외,11.0,2020-11,6.0,fall
523897,527830,강원특별자치도,태백시,216,7.3,-2.8,10.1,0.0,3.8,8.8,1.3,0.0,85.1,55.0,20.5,2020-11-23,11,2020,,,,,,,,,,,,,,,,,,
523898,527831,강원특별자치도,태백시,216,7.6,-3.8,11.4,0.0,3.0,4.7,0.8,0.0,87.6,63.1,29.8,2020-11-24,11,2020,,,,,,,,,,,,,,,,,,
523899,527832,강원특별자치도,태백시,216,8.9,-2.3,11.2,0.0,2.6,6.4,0.8,0.0,90.1,62.1,22.9,2020-11-25,11,2020,,,,,,,,,,,,,,,,,,
523900,527833,강원특별자치도,태백시,216,8.9,-2.4,11.3,0.0,4.0,6.2,0.6,0.0,83.6,69.5,42.4,2020-11-26,11,2020,,,,,,,,,,,,,,,,,,
523901,527834,강원특별자치도,태백시,216,7.3,-1.0,8.3,0.0,4.3,8.3,1.4,0.0,83.3,61.8,33.9,2020-11-27,11,2020,,,,,,,,,,,,,,,,,,
523902,527835,강원특별자치도,태백시,216,2.0,-4.1,6.1,0.0,2.8,7.6,1.1,0.0,71.5,48.5,27.4,2020-11-28,11,2020,,,,,,,,,,,,,,,,,,
523903,527836,강원특별자치도,태백시,216,2.2,-5.6,7.8,0.0,3.7,7.0,1.4,0.3,67.8,55.1,43.5,2020-11-29,11,2020,,,,,,,,,,,,,,,,,,
523904,527837,강원특별자치도,태백시,216,2.7,-4.9,7.6,0.0,3.2,7.5,1.4,0.4,65.8,39.5,18.4,2020-11-30,11,2020,,,,,,,,,,,,,,,,,,
523905,527838,강원특별자치도,태백시,216,6.4,-8.0,14.4,0.0,3.5,5.0,0.5,0.0,68.2,46.8,12.8,2020-12-01,12,2020,,,,,,,,,,,,,,,,,,
523906,527839,강원특별자치도,태백시,216,6.2,-3.8,10.0,0.0,4.2,8.4,0.7,0.0,65.8,54.2,35.2,2020-12-02,12,2020,,,,,,,,,,,,,,,,,,
523907,527840,강원특별자치도,태백시,216,3.4,-5.2,8.6,0.0,2.7,8.0,1.0,0.0,50.5,35.6,22.0,2020-12-03,12,2020,,,,,,,,,,,,,,,,,,
523908,527841,강원특별자치도,태백시,216,3.9,-9.3,13.2,0.0,3.6,6.3,1.0,0.0,71.9,44.3,20.8,2020-12-04,12,2020,,,,,,,,,,,,,,,,,,
523909,527842,강원특별자치도,태백시,216,3.1,-3.4,6.5,0.0,5.2,10.7,1.3,0.2,69.8,55.9,26.3,2020-12-05,12,2020,,,,,,,,,,,,,,,,,,
523910,527843,강원특별자치도,태백시,216,6.2,-2.3,8.5,0.0,4.2,8.4,1.4,0.2,72.8,58.6,38.8,2020-12-06,12,2020,,,,,,,,,,,,,,,,,,
523911,527844,강원특별자치도,태백시,216,5.1,-3.3,8.4,0.0,3.1,10.3,1.3,0.6,69.9,56.5,36.4,2020-12-07,12,2020,,,,,,,,,,,,,,,,,,
523912,527845,강원특별자치도,태백시,216,3.3,-7.3,10.6,0.0,2.7,8.2,0.7,0.1,59.6,41.6,15.6,2020-12-08,12,2020,,,,,,,,,,,,,,,,,,
523913,527846,강원특별자치도,태백시,216,6.5,-9.6,16.1,0.0,3.9,5.5,0.7,0.0,67.5,42.2,10.7,2020-12-09,12,2020,,,,,,,,,,,,,,,,,,
523914,527847,강원특별자치도,태백시,216,7.0,-0.2,7.2,0.0,4.3,9.0,1.1,0.1,77.1,58.1,40.1,2020-12-10,12,2020,35992.0,2020.0,2020-12-10 19:34:00,기타(쓰레기 화재등),,부주의,쓰레기 소각,0.0,0.0,0.0,0.0,기타,야외,쓰레기,12.0,2020-12,19.0,winter
